0,1,2,3,4,5,6
041.41,041.4,041,030-041.99,001-139.99,001-999.99,001-999.99
041.43,041.4,041,030-041.99,001-139.99,001-999.99,001-999.99
195,190-199.99,140-239.99,001-999.99,001-999.99,001-999.99,001-999.99
574.10,574.1,574,570-579.99,520-579.99,001-999.99,001-999.99
989.89,989.8,989,980-989.99,800-999.99,001-999.99,001-999.99
661.10,661.1,661,660-669.99,630-679.99,001-999.99,001-999.99
015.01,015.0,015,010-018.99,001-139.99,001-999.99,001-999.99
346.90,346.9,346,340-349.99,320-389.99,001-999.99,001-999.99
659.21,659.2,659,650-659.99,630-679.99,001-999.99,001-999.99
139.8,139,137-139.99,001-139.99,001-999.99,001-999.99,001-999.99
999.33,999.3,999,996-999.99,800-999.99,001-999.99,001-999.99
659.23,659.2,659,650-659.99,630-679.99,001-999.99,001-999.99
294.21,294.2,294,290-294.99,290-299.99,290-319.99,001-999.99
208.01,208.0,208,200-208.99,140-239.99,001-999.99,001-999.99
551.0,551,550-553.99,520-579.99,001-999.99,001-999.99,001-999.99
145.0,145,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
368.34,368.3,368,360-379.99,320-389.99,001-999.99,001-999.99
929,925-929.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
851.25,851.2,851,850-854.99,800-999.99,001-999.99,001-999.99
222.2,222,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
636.61,636.6,636,634-639.99,630-679.99,001-999.99,001-999.99
574.8,574,570-579.99,520-579.99,001-999.99,001-999.99,001-999.99
358.1,358,350-359.99,320-389.99,001-999.99,001-999.99,001-999.99
018.0,018,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
806.08,806.0,806,805-809.99,800-829.99,800-999.99,001-999.99
714.81,714.8,714,710-719.99,710-739.99,001-999.99,001-999.99
201.94,201.9,201,200-208.99,140-239.99,001-999.99,001-999.99
659.53,659.5,659,650-659.99,630-679.99,001-999.99,001-999.99
301.50,301.5,301,300-316.99,290-319.99,001-999.99,001-999.99
172.9,172,170-176.99,140-239.99,001-999.99,001-999.99,001-999.99
997.4,997,996-999.99,800-999.99,001-999.99,001-999.99,001-999.99
016.06,016.0,016,010-018.99,001-139.99,001-999.99,001-999.99
095.7,095,090-099.99,001-139.99,001-999.99,001-999.99,001-999.99
303,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99,001-999.99
202.7,202,200-208.99,140-239.99,001-999.99,001-999.99,001-999.99
773.3,773,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
753.5,753,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
356.0,356,350-359.99,320-389.99,001-999.99,001-999.99,001-999.99
666.34,666.3,666,660-669.99,630-679.99,001-999.99,001-999.99
128.8,128,120-129.99,001-139.99,001-999.99,001-999.99,001-999.99
535.01,535.0,535,530-539.99,520-579.99,001-999.99,001-999.99
860.3,860,860-869.99,800-999.99,001-999.99,001-999.99,001-999.99
520.2,520,520-529.99,520-579.99,001-999.99,001-999.99,001-999.99
014.82,014.8,014,010-018.99,001-139.99,001-999.99,001-999.99
872.8,872,870-879.99,870-897.99,800-999.99,001-999.99,001-999.99
764.23,764.2,764,764-779.99,760-779.99,001-999.99,001-999.99
455.5,455,451-459.99,390-459.99,001-999.99,001-999.99,001-999.99
744.43,744.4,744,740-759.99,001-999.99,001-999.99,001-999.99
478.26,478.2,478,470-478.99,460-519.99,001-999.99,001-999.99
569.79,569.7,569,560-569.99,520-579.99,001-999.99,001-999.99
795.6,795,790-796.99,780-799.99,001-999.99,001-999.99,001-999.99
716.91,716.9,716,710-719.99,710-739.99,001-999.99,001-999.99
531.5,531,530-539.99,520-579.99,001-999.99,001-999.99,001-999.99
906.9,906,905-909.99,800-999.99,001-999.99,001-999.99,001-999.99
516.37,516.3,516,510-519.99,460-519.99,001-999.99,001-999.99
362.35,362.3,362,360-379.99,320-389.99,001-999.99,001-999.99
327.3,327,327-327.99,320-389.99,001-999.99,001-999.99,001-999.99
362.33,362.3,362,360-379.99,320-389.99,001-999.99,001-999.99
861.10,861.1,861,860-869.99,800-999.99,001-999.99,001-999.99
654.0,654,650-659.99,630-679.99,001-999.99,001-999.99,001-999.99
103.2,103,100-104.99,001-139.99,001-999.99,001-999.99,001-999.99
611.8,611,610-612.99,580-629.99,001-999.99,001-999.99,001-999.99
790.93,790.9,790,790-796.99,780-799.99,001-999.99,001-999.99
173.09,173.0,173,170-176.99,140-239.99,001-999.99,001-999.99
675.84,675.8,675,670-677.99,630-679.99,001-999.99,001-999.99
776.4,776,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
301.82,301.8,301,300-316.99,290-319.99,001-999.99,001-999.99
493.01,493.0,493,490-496.99,460-519.99,001-999.99,001-999.99
345.0,345,340-349.99,320-389.99,001-999.99,001-999.99,001-999.99
438.4,438,430-438.99,390-459.99,001-999.99,001-999.99,001-999.99
742.5,742,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
737.19,737.1,737,730-739.99,710-739.99,001-999.99,001-999.99
719.06,719.0,719,710-719.99,710-739.99,001-999.99,001-999.99
719.08,719.0,719,710-719.99,710-739.99,001-999.99,001-999.99
784.6,784,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99
200.76,200.7,200,200-208.99,140-239.99,001-999.99,001-999.99
200.78,200.7,200,200-208.99,140-239.99,001-999.99,001-999.99
537.9,537,530-539.99,520-579.99,001-999.99,001-999.99,001-999.99
944.11,944.1,944,940-949.99,800-999.99,001-999.99,001-999.99
733.43,733.4,733,730-739.99,710-739.99,001-999.99,001-999.99
426.10,426.1,426,420-429.99,390-459.99,001-999.99,001-999.99
520.5,520,520-529.99,520-579.99,001-999.99,001-999.99,001-999.99
786.00,786.0,786,780-789.99,780-799.99,001-999.99,001-999.99
291.1,291,290-294.99,290-299.99,290-319.99,001-999.99,001-999.99
202.00,202.0,202,200-208.99,140-239.99,001-999.99,001-999.99
145,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99,001-999.99
198.0,198,190-199.99,140-239.99,001-999.99,001-999.99,001-999.99
983.1,983,980-989.99,800-999.99,001-999.99,001-999.99,001-999.99
643.0,643,640-649.99,630-679.99,001-999.99,001-999.99,001-999.99
812,810-819.99,800-829.99,800-999.99,001-999.99,001-999.99,001-999.99
970.81,970.8,970,960-979.99,800-999.99,001-999.99,001-999.99
535.40,535.4,535,530-539.99,520-579.99,001-999.99,001-999.99
711.7,711,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
483,480-488.99,460-519.99,001-999.99,001-999.99,001-999.99,001-999.99
314.2,314,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
839.71,839.7,839,830-839.99,800-999.99,001-999.99,001-999.99
654.3,654,650-659.99,630-679.99,001-999.99,001-999.99,001-999.99
800.09,800.0,800,800-804.99,800-829.99,800-999.99,001-999.99
726.19,726.1,726,725-729.99,710-739.99,001-999.99,001-999.99
634.90,634.9,634,634-639.99,630-679.99,001-999.99,001-999.99
016.2,016,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
645.23,645.2,645,640-649.99,630-679.99,001-999.99,001-999.99
842.19,842.1,842,840-848.99,800-999.99,001-999.99,001-999.99
753.8,753,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
377.01,377.0,377,360-379.99,320-389.99,001-999.99,001-999.99
084.7,084,080-088.99,001-139.99,001-999.99,001-999.99,001-999.99
944.41,944.4,944,940-949.99,800-999.99,001-999.99,001-999.99
388.31,388.3,388,380-389.99,320-389.99,001-999.99,001-999.99
371.4,371,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
660.33,660.3,660,660-669.99,630-679.99,001-999.99,001-999.99
801.25,801.2,801,800-804.99,800-829.99,800-999.99,001-999.99
053.20,053.2,053,050-059.99,001-139.99,001-999.99,001-999.99
308.1,308,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
801,800-804.99,800-829.99,800-999.99,001-999.99,001-999.99,001-999.99
472,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99,001-999.99
947.4,947,940-949.99,800-999.99,001-999.99,001-999.99,001-999.99
134,130-136.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
371.7,371,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
660.63,660.6,660,660-669.99,630-679.99,001-999.99,001-999.99
011.8,011,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
764-779.99,760-779.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
010.05,010.0,010,010-018.99,001-139.99,001-999.99,001-999.99
386.19,386.1,386,380-389.99,320-389.99,001-999.99,001-999.99
416.8,416,415-417.99,390-459.99,001-999.99,001-999.99,001-999.99
743.66,743.6,743,740-759.99,001-999.99,001-999.99,001-999.99
776.7,776,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
902.31,902.3,902,900-904.99,800-999.99,001-999.99,001-999.99
969.7,969,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
989.5,989,980-989.99,800-999.99,001-999.99,001-999.99,001-999.99
378.87,378.8,378,360-379.99,320-389.99,001-999.99,001-999.99
304.92,304.9,304,300-316.99,290-319.99,001-999.99,001-999.99
367,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99,001-999.99
362.63,362.6,362,360-379.99,320-389.99,001-999.99,001-999.99
053.9,053,050-059.99,001-139.99,001-999.99,001-999.99,001-999.99
360.4,360,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
283.2,283,280-289.99,001-999.99,001-999.99,001-999.99,001-999.99
282.42,282.4,282,280-289.99,001-999.99,001-999.99,001-999.99
282.44,282.4,282,280-289.99,001-999.99,001-999.99,001-999.99
941.0,941,940-949.99,800-999.99,001-999.99,001-999.99,001-999.99
384.09,384.0,384,380-389.99,320-389.99,001-999.99,001-999.99
635.1,635,634-639.99,630-679.99,001-999.99,001-999.99,001-999.99
975.2,975,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
079.0,079,070-079.99,001-139.99,001-999.99,001-999.99,001-999.99
770,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99,001-999.99
806.79,806.7,806,805-809.99,800-829.99,800-999.99,001-999.99
747.32,747.3,747,740-759.99,001-999.99,001-999.99,001-999.99
363.5,363,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
523.24,523.2,523,520-529.99,520-579.99,001-999.99,001-999.99
201.23,201.2,201,200-208.99,140-239.99,001-999.99,001-999.99
523.22,523.2,523,520-529.99,520-579.99,001-999.99,001-999.99
272.2,272,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
629.20,629.2,629,617-629.99,580-629.99,001-999.99,001-999.99
703.8,703,700-709.99,680-709.99,001-999.99,001-999.99,001-999.99
327.01,327.0,327,327-327.99,320-389.99,001-999.99,001-999.99
519.1,519,510-519.99,460-519.99,001-999.99,001-999.99,001-999.99
374.8,374,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
654,650-659.99,630-679.99,001-999.99,001-999.99,001-999.99,001-999.99
765.00,765.0,765,764-779.99,760-779.99,001-999.99,001-999.99
804.69,804.6,804,800-804.99,800-829.99,800-999.99,001-999.99
241.1,241,240-246.99,240-279.99,001-999.99,001-999.99,001-999.99
852.04,852.0,852,850-854.99,800-999.99,001-999.99,001-999.99
852.02,852.0,852,850-854.99,800-999.99,001-999.99,001-999.99
618.6,618,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99
958.7,958,958-959.99,800-999.99,001-999.99,001-999.99,001-999.99
814.11,814.1,814,810-819.99,800-829.99,800-999.99,001-999.99
331.83,331.8,331,330-337.99,320-389.99,001-999.99,001-999.99
356,350-359.99,320-389.99,001-999.99,001-999.99,001-999.99,001-999.99
202.41,202.4,202,200-208.99,140-239.99,001-999.99,001-999.99
629.9,629,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99
718.29,718.2,718,710-719.99,710-739.99,001-999.99,001-999.99
716.22,716.2,716,710-719.99,710-739.99,001-999.99,001-999.99
535.70,535.7,535,530-539.99,520-579.99,001-999.99,001-999.99
736.02,736.0,736,730-739.99,710-739.99,001-999.99,001-999.99
736.00,736.0,736,730-739.99,710-739.99,001-999.99,001-999.99
369.11,369.1,369,360-379.99,320-389.99,001-999.99,001-999.99
745.9,745,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
371.00,371.0,371,360-379.99,320-389.99,001-999.99,001-999.99
927.20,927.2,927,925-929.99,800-999.99,001-999.99,001-999.99
444.89,444.8,444,440-449.99,390-459.99,001-999.99,001-999.99
011.40,011.4,011,010-018.99,001-139.99,001-999.99,001-999.99
275.3,275,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
426.81,426.8,426,420-429.99,390-459.99,001-999.99,001-999.99
817.1,817,810-819.99,800-829.99,800-999.99,001-999.99,001-999.99
997.79,997.7,997,996-999.99,800-999.99,001-999.99,001-999.99
488.1,488,480-488.99,460-519.99,001-999.99,001-999.99,001-999.99
363.8,363,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
346.60,346.6,346,340-349.99,320-389.99,001-999.99,001-999.99
863.43,863.4,863,860-869.99,800-999.99,001-999.99,001-999.99
788.35,788.3,788,780-789.99,780-799.99,001-999.99,001-999.99
772.11,772.1,772,764-779.99,760-779.99,001-999.99,001-999.99
752.33,752.3,752,740-759.99,001-999.99,001-999.99,001-999.99
201.55,201.5,201,200-208.99,140-239.99,001-999.99,001-999.99
201.53,201.5,201,200-208.99,140-239.99,001-999.99,001-999.99
784.99,784.9,784,780-789.99,780-799.99,001-999.99,001-999.99
065.8,065,060-066.99,001-139.99,001-999.99,001-999.99,001-999.99
210.3,210,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
821.22,821.2,821,820-829.99,800-829.99,800-999.99,001-999.99
927.9,927,925-929.99,800-999.99,001-999.99,001-999.99,001-999.99
388.70,388.7,388,380-389.99,320-389.99,001-999.99,001-999.99
531.51,531.5,531,530-539.99,520-579.99,001-999.99,001-999.99
258.8,258,249-259.99,240-279.99,001-999.99,001-999.99,001-999.99
598.9,598,590-599.99,580-629.99,001-999.99,001-999.99,001-999.99
306.3,306,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
646.4,646,640-649.99,630-679.99,001-999.99,001-999.99,001-999.99
933.1,933,930-939.99,800-999.99,001-999.99,001-999.99,001-999.99
202.71,202.7,202,200-208.99,140-239.99,001-999.99,001-999.99
376.22,376.2,376,360-379.99,320-389.99,001-999.99,001-999.99
264.0,264,260-269.99,240-279.99,001-999.99,001-999.99,001-999.99
230.1,230,230-234.99,140-239.99,001-999.99,001-999.99,001-999.99
285.2,285,280-289.99,001-999.99,001-999.99,001-999.99,001-999.99
793.8,793,790-796.99,780-799.99,001-999.99,001-999.99,001-999.99
649.42,649.4,649,640-649.99,630-679.99,001-999.99,001-999.99
651.33,651.3,651,650-659.99,630-679.99,001-999.99,001-999.99
651.31,651.3,651,650-659.99,630-679.99,001-999.99,001-999.99
445,440-449.99,390-459.99,001-999.99,001-999.99,001-999.99,001-999.99
200.11,200.1,200,200-208.99,140-239.99,001-999.99,001-999.99
426.1,426,420-429.99,390-459.99,001-999.99,001-999.99,001-999.99
287.3,287,280-289.99,001-999.99,001-999.99,001-999.99,001-999.99
900.8,900,900-904.99,800-999.99,001-999.99,001-999.99,001-999.99
749.00,749.0,749,740-759.99,001-999.99,001-999.99,001-999.99
049.8,049,045-049.99,001-139.99,001-999.99,001-999.99,001-999.99
389.9,389,380-389.99,320-389.99,001-999.99,001-999.99,001-999.99
764.28,764.2,764,764-779.99,760-779.99,001-999.99,001-999.99
873.31,873.3,873,870-879.99,870-897.99,800-999.99,001-999.99
803.55,803.5,803,800-804.99,800-829.99,800-999.99,001-999.99
209.54,209.5,209,209-209.99,140-239.99,001-999.99,001-999.99
295.72,295.7,295,295-299.99,290-299.99,290-319.99,001-999.99
941.04,941.0,941,940-949.99,800-999.99,001-999.99,001-999.99
580-589.99,580-629.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
783,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99,001-999.99
721.0,721,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99
346.93,346.9,346,340-349.99,320-389.99,001-999.99,001-999.99
392.0,392,390-392.99,390-459.99,001-999.99,001-999.99,001-999.99
571.8,571,570-579.99,520-579.99,001-999.99,001-999.99,001-999.99
286.52,286.5,286,280-289.99,001-999.99,001-999.99,001-999.99
250.50,250.5,250,249-259.99,240-279.99,001-999.99,001-999.99
979.0,979,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
865.02,865.0,865,860-869.99,800-999.99,001-999.99,001-999.99
063.2,063,060-066.99,001-139.99,001-999.99,001-999.99,001-999.99
012.05,012.0,012,010-018.99,001-139.99,001-999.99,001-999.99
942.20,942.2,942,940-949.99,800-999.99,001-999.99,001-999.99
865.00,865.0,865,860-869.99,800-999.99,001-999.99,001-999.99
386.10,386.1,386,380-389.99,320-389.99,001-999.99,001-999.99
812.3,812,810-819.99,800-829.99,800-999.99,001-999.99,001-999.99
996.65,996.6,996,996-999.99,800-999.99,001-999.99,001-999.99
525.20,525.2,525,520-529.99,520-579.99,001-999.99,001-999.99
996.67,996.6,996,996-999.99,800-999.99,001-999.99,001-999.99
434,430-438.99,390-459.99,001-999.99,001-999.99,001-999.99,001-999.99
525.22,525.2,525,520-529.99,520-579.99,001-999.99,001-999.99
415.1,415,415-417.99,390-459.99,001-999.99,001-999.99,001-999.99
593.72,593.7,593,590-599.99,580-629.99,001-999.99,001-999.99
968.0,968,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
201.97,201.9,201,200-208.99,140-239.99,001-999.99,001-999.99
694.3,694,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
948.2,948,940-949.99,800-999.99,001-999.99,001-999.99,001-999.99
550,550-553.99,520-579.99,001-999.99,001-999.99,001-999.99,001-999.99
190-199.99,140-239.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
038.8,038,030-041.99,001-139.99,001-999.99,001-999.99,001-999.99
787.23,787.2,787,780-789.99,780-799.99,001-999.99,001-999.99
787.21,787.2,787,780-789.99,780-799.99,001-999.99,001-999.99
098.33,098.3,098,090-099.99,001-139.99,001-999.99,001-999.99
806.70,806.7,806,805-809.99,800-829.99,800-999.99,001-999.99
772,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99,001-999.99
365.5,365,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
361.2,361,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
021.1,021,020-027.99,001-139.99,001-999.99,001-999.99,001-999.99
736.6,736,730-739.99,710-739.99,001-999.99,001-999.99,001-999.99
839,830-839.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
360.44,360.4,360,360-379.99,320-389.99,001-999.99,001-999.99
738.7,738,730-739.99,710-739.99,001-999.99,001-999.99,001-999.99
718.9,718,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
608.1,608,600-608.99,580-629.99,001-999.99,001-999.99,001-999.99
696.4,696,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
854.02,854.0,854,850-854.99,800-999.99,001-999.99,001-999.99
854.00,854.0,854,850-854.99,800-999.99,001-999.99,001-999.99
724.1,724,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99
801.3,801,800-804.99,800-829.99,800-999.99,001-999.99,001-999.99
011.84,011.8,011,010-018.99,001-139.99,001-999.99,001-999.99
333.83,333.8,333,330-337.99,320-389.99,001-999.99,001-999.99
711.16,711.1,711,710-719.99,710-739.99,001-999.99,001-999.99
935.1,935,930-939.99,800-999.99,001-999.99,001-999.99,001-999.99
213,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99,001-999.99
380.11,380.1,380,380-389.99,320-389.99,001-999.99,001-999.99
266.0,266,260-269.99,240-279.99,001-999.99,001-999.99,001-999.99
707.20,707.2,707,700-709.99,680-709.99,001-999.99,001-999.99
038.10,038.1,038,030-041.99,001-139.99,001-999.99,001-999.99
378.20,378.2,378,360-379.99,320-389.99,001-999.99,001-999.99
378.22,378.2,378,360-379.99,320-389.99,001-999.99,001-999.99
999.77,999.7,999,996-999.99,800-999.99,001-999.99,001-999.99
694.6,694,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
608.4,608,600-608.99,580-629.99,001-999.99,001-999.99,001-999.99
674.8,674,670-677.99,630-679.99,001-999.99,001-999.99,001-999.99
905-909.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
441.5,441,440-449.99,390-459.99,001-999.99,001-999.99,001-999.99
363.56,363.5,363,360-379.99,320-389.99,001-999.99,001-999.99
363.54,363.5,363,360-379.99,320-389.99,001-999.99,001-999.99
707.9,707,700-709.99,680-709.99,001-999.99,001-999.99,001-999.99
376.8,376,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
340-349.99,320-389.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
862.31,862.3,862,860-869.99,800-999.99,001-999.99,001-999.99
445.01,445.0,445,440-449.99,390-459.99,001-999.99,001-999.99
378.9,378,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
823.22,823.2,823,820-829.99,800-829.99,800-999.99,001-999.99
268.1,268,260-269.99,240-279.99,001-999.99,001-999.99,001-999.99
374.86,374.8,374,360-379.99,320-389.99,001-999.99,001-999.99
521.03,521.0,521,520-529.99,520-579.99,001-999.99,001-999.99
521.01,521.0,521,520-529.99,520-579.99,001-999.99,001-999.99
825.29,825.2,825,820-829.99,800-829.99,800-999.99,001-999.99
572.2,572,570-579.99,520-579.99,001-999.99,001-999.99,001-999.99
861.13,861.1,861,860-869.99,800-999.99,001-999.99,001-999.99
873.61,873.6,873,870-879.99,870-897.99,800-999.99,001-999.99
571.42,571.4,571,570-579.99,520-579.99,001-999.99,001-999.99
713.1,713,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
533.51,533.5,533,530-539.99,520-579.99,001-999.99,001-999.99
924.1,924,920-924.99,800-999.99,001-999.99,001-999.99,001-999.99
640.0,640,640-649.99,630-679.99,001-999.99,001-999.99,001-999.99
011.26,011.2,011,010-018.99,001-139.99,001-999.99,001-999.99
365.10,365.1,365,360-379.99,320-389.99,001-999.99,001-999.99
992.6,992,990-995.99,800-999.99,001-999.99,001-999.99,001-999.99
652.5,652,650-659.99,630-679.99,001-999.99,001-999.99,001-999.99
367.22,367.2,367,360-379.99,320-389.99,001-999.99,001-999.99
941.43,941.4,941,940-949.99,800-999.99,001-999.99,001-999.99
367.20,367.2,367,360-379.99,320-389.99,001-999.99,001-999.99
730.75,730.7,730,730-739.99,710-739.99,001-999.99,001-999.99
575.3,575,570-579.99,520-579.99,001-999.99,001-999.99,001-999.99
235.2,235,235-238.99,140-239.99,001-999.99,001-999.99,001-999.99
595.1,595,590-599.99,580-629.99,001-999.99,001-999.99,001-999.99
728.86,728.8,728,725-729.99,710-739.99,001-999.99,001-999.99
433.80,433.8,433,430-438.99,390-459.99,001-999.99,001-999.99
663.8,663,660-669.99,630-679.99,001-999.99,001-999.99,001-999.99
323.7,323,320-326.99,320-389.99,001-999.99,001-999.99,001-999.99
752.19,752.1,752,740-759.99,001-999.99,001-999.99,001-999.99
038.40,038.4,038,030-041.99,001-139.99,001-999.99,001-999.99
799.4,799,797-799.99,780-799.99,001-999.99,001-999.99,001-999.99
750.12,750.1,750,740-759.99,001-999.99,001-999.99,001-999.99
870.2,870,870-879.99,870-897.99,800-999.99,001-999.99,001-999.99
654.73,654.7,654,650-659.99,630-679.99,001-999.99,001-999.99
365.8,365,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
851.69,851.6,851,850-854.99,800-999.99,001-999.99,001-999.99
434.01,434.0,434,430-438.99,390-459.99,001-999.99,001-999.99
812.20,812.2,812,810-819.99,800-829.99,800-999.99,001-999.99
041.85,041.8,041,030-041.99,001-139.99,001-999.99,001-999.99
237.3,237,235-238.99,140-239.99,001-999.99,001-999.99,001-999.99
589.9,589,580-589.99,580-629.99,001-999.99,001-999.99,001-999.99
200.50,200.5,200,200-208.99,140-239.99,001-999.99,001-999.99
173.71,173.7,173,170-176.99,140-239.99,001-999.99,001-999.99
676.22,676.2,676,670-677.99,630-679.99,001-999.99,001-999.99
676.20,676.2,676,670-677.99,630-679.99,001-999.99,001-999.99
410.7,410,410-414.99,390-459.99,001-999.99,001-999.99,001-999.99
013.2,013,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
751.60,751.6,751,740-759.99,001-999.99,001-999.99,001-999.99
722,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99,001-999.99
674.40,674.4,674,670-677.99,630-679.99,001-999.99,001-999.99
372.21,372.2,372,360-379.99,320-389.99,001-999.99,001-999.99
729.91,729.9,729,725-729.99,710-739.99,001-999.99,001-999.99
564.3,564,560-569.99,520-579.99,001-999.99,001-999.99,001-999.99
224.2,224,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
961.8,961,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
676.52,676.5,676,670-677.99,630-679.99,001-999.99,001-999.99
621.7,621,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99
777.1,777,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
575.6,575,570-579.99,520-579.99,001-999.99,001-999.99,001-999.99
235.5,235,235-238.99,140-239.99,001-999.99,001-999.99,001-999.99
788.4,788,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99
785.50,785.5,785,780-789.99,780-799.99,001-999.99,001-999.99
806.14,806.1,806,805-809.99,800-829.99,800-999.99,001-999.99
190.1,190,190-199.99,140-239.99,001-999.99,001-999.99,001-999.99
170.3,170,170-176.99,140-239.99,001-999.99,001-999.99,001-999.99
806.12,806.1,806,805-809.99,800-829.99,800-999.99,001-999.99
779.33,779.3,779,764-779.99,760-779.99,001-999.99,001-999.99
743.31,743.3,743,740-759.99,001-999.99,001-999.99,001-999.99
074.21,074.2,074,070-079.99,001-139.99,001-999.99,001-999.99
520-529.99,520-579.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
918.0,918,910-919.99,800-999.99,001-999.99,001-999.99,001-999.99
663.10,663.1,663,660-669.99,630-679.99,001-999.99,001-999.99
511.89,511.8,511,510-519.99,460-519.99,001-999.99,001-999.99
500,500-508.99,460-519.99,001-999.99,001-999.99,001-999.99,001-999.99
893.1,893,890-897.99,870-897.99,800-999.99,001-999.99,001-999.99
553.0,553,550-553.99,520-579.99,001-999.99,001-999.99,001-999.99
282.47,282.4,282,280-289.99,001-999.99,001-999.99,001-999.99
804.02,804.0,804,800-804.99,800-829.99,800-999.99,001-999.99
756.82,756.8,756,740-759.99,001-999.99,001-999.99,001-999.99
476.1,476,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
765.05,765.0,765,764-779.99,760-779.99,001-999.99,001-999.99
136.0,136,130-136.99,001-139.99,001-999.99,001-999.99,001-999.99
804.32,804.3,804,800-804.99,800-829.99,800-999.99,001-999.99
718.91,718.9,718,710-719.99,710-739.99,001-999.99,001-999.99
533.5,533,530-539.99,520-579.99,001-999.99,001-999.99,001-999.99
649.03,649.0,649,640-649.99,630-679.99,001-999.99,001-999.99
754.70,754.7,754,740-759.99,001-999.99,001-999.99,001-999.99
916.2,916,910-919.99,800-999.99,001-999.99,001-999.99,001-999.99
757.6,757,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
711,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99,001-999.99
663.40,663.4,663,660-669.99,630-679.99,001-999.99,001-999.99
377.43,377.4,377,360-379.99,320-389.99,001-999.99,001-999.99
760.78,760.7,760,760-763.99,760-779.99,001-999.99,001-999.99
495,490-496.99,460-519.99,001-999.99,001-999.99,001-999.99,001-999.99
