0,1,2,3,4,5,6
85.86,85.8,85,85-86.99,00-99.99,00-99.99,00-99.99
80.39,80.3,80,76-84.99,00-99.99,00-99.99,00-99.99
60.29,60.2,60,60-64.99,00-99.99,00-99.99,00-99.99
38.80,38.8,38,35-39.99,00-99.99,00-99.99,00-99.99
17.52,17.5,17,17-17.99,00-99.99,00-99.99,00-99.99
41.5,41,40-41.99,00-99.99,00-99.99,00-99.99,00-99.99
91.25,91.2,91,87-99.99,00-99.99,00-99.99,00-99.99
46.39,46.3,46,42-54.99,00-99.99,00-99.99,00-99.99
45.43,45.4,45,42-54.99,00-99.99,00-99.99,00-99.99
11.42,11.4,11,08-16.99,00-99.99,00-99.99,00-99.99
39.95,39.9,39,35-39.99,00-99.99,00-99.99,00-99.99
00.47,00.4,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
38.11,38.1,38,35-39.99,00-99.99,00-99.99,00-99.99
14.22,14.2,14,08-16.99,00-99.99,00-99.99,00-99.99
83.96,83.9,83,76-84.99,00-99.99,00-99.99,00-99.99
69.29,69.2,69,65-71.99,00-99.99,00-99.99,00-99.99
35.28,35.2,35,35-39.99,00-99.99,00-99.99,00-99.99
31.63,31.6,31,30-34.99,00-99.99,00-99.99,00-99.99
40.24,40.2,40,40-41.99,00-99.99,00-99.99,00-99.99
49.1,49,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
71.8,71,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
49.7,49,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
24.3,24,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
65.51,65.5,65,65-71.99,00-99.99,00-99.99,00-99.99
58.24,58.2,58,55-59.99,00-99.99,00-99.99,00-99.99
42.58,42.5,42,42-54.99,00-99.99,00-99.99,00-99.99
57.41,57.4,57,55-59.99,00-99.99,00-99.99,00-99.99
92.24,92.2,92,87-99.99,00-99.99,00-99.99,00-99.99
81.32,81.3,81,76-84.99,00-99.99,00-99.99,00-99.99
84,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
70.93,70.9,70,65-71.99,00-99.99,00-99.99,00-99.99
14.82,14.8,14,08-16.99,00-99.99,00-99.99,00-99.99
56.2,56,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
27.72,27.7,27,21-29.99,00-99.99,00-99.99,00-99.99
80.17,80.1,80,76-84.99,00-99.99,00-99.99,00-99.99
23.43,23.4,23,21-29.99,00-99.99,00-99.99,00-99.99
91.69,91.6,91,87-99.99,00-99.99,00-99.99,00-99.99
00.94,00.9,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
45.21,45.2,45,42-54.99,00-99.99,00-99.99,00-99.99
79.22,79.2,79,76-84.99,00-99.99,00-99.99,00-99.99
76.39,76.3,76,76-84.99,00-99.99,00-99.99,00-99.99
99.32,99.3,99,87-99.99,00-99.99,00-99.99,00-99.99
78.04,78.0,78,76-84.99,00-99.99,00-99.99,00-99.99
44.19,44.1,44,42-54.99,00-99.99,00-99.99,00-99.99
09.23,09.2,09,08-16.99,00-99.99,00-99.99,00-99.99
76.99,76.9,76,76-84.99,00-99.99,00-99.99,00-99.99
56.73,56.7,56,55-59.99,00-99.99,00-99.99,00-99.99
78.07,78.0,78,76-84.99,00-99.99,00-99.99,00-99.99
97.37,97.3,97,87-99.99,00-99.99,00-99.99,00-99.99
57.6,57,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
69.7,69,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
98.17,98.1,98,87-99.99,00-99.99,00-99.99,00-99.99
37.5,37,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
56.8,56,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
31.4,31,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
51.2,51,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
89.59,89.5,89,87-99.99,00-99.99,00-99.99,00-99.99
83.49,83.4,83,76-84.99,00-99.99,00-99.99,00-99.99
64.19,64.1,64,60-64.99,00-99.99,00-99.99,00-99.99
17.2,17,17-17.99,00-99.99,00-99.99,00-99.99,00-99.99
40.21,40.2,40,40-41.99,00-99.99,00-99.99,00-99.99
89,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
07.12,07.1,07,06-07.99,00-99.99,00-99.99,00-99.99
44.66,44.6,44,42-54.99,00-99.99,00-99.99,00-99.99
78.51,78.5,78,76-84.99,00-99.99,00-99.99,00-99.99
94.35,94.3,94,87-99.99,00-99.99,00-99.99,00-99.99
42.55,42.5,42,42-54.99,00-99.99,00-99.99,00-99.99
01-05.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
78.54,78.5,78,76-84.99,00-99.99,00-99.99,00-99.99
97.84,97.8,97,87-99.99,00-99.99,00-99.99,00-99.99
63.83,63.8,63,60-64.99,00-99.99,00-99.99,00-99.99
32.5,32,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
44.6,44,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
39.92,39.9,39,35-39.99,00-99.99,00-99.99,00-99.99
63.9,63,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
61.49,61.4,61,60-64.99,00-99.99,00-99.99,00-99.99
39.23,39.2,39,35-39.99,00-99.99,00-99.99,00-99.99
05.22,05.2,05,01-05.99,00-99.99,00-99.99,00-99.99
87.69,87.6,87,87-99.99,00-99.99,00-99.99,00-99.99
67.59,67.5,67,65-71.99,00-99.99,00-99.99,00-99.99
88.71,88.7,88,87-99.99,00-99.99,00-99.99,00-99.99
40.40,40.4,40,40-41.99,00-99.99,00-99.99,00-99.99
67.5,67,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
90.51,90.5,90,87-99.99,00-99.99,00-99.99,00-99.99
38.08,38.0,38,35-39.99,00-99.99,00-99.99,00-99.99
18.72,18.7,18,18-20.99,00-99.99,00-99.99,00-99.99
42.7,42,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
75,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
84.42,84.4,84,76-84.99,00-99.99,00-99.99,00-99.99
82.44,82.4,82,76-84.99,00-99.99,00-99.99,00-99.99
97.15,97.1,97,87-99.99,00-99.99,00-99.99,00-99.99
22.50,22.5,22,21-29.99,00-99.99,00-99.99,00-99.99
56.51,56.5,56,55-59.99,00-99.99,00-99.99,00-99.99
79.49,79.4,79,76-84.99,00-99.99,00-99.99,00-99.99
47.2,47,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
70.21,70.2,70,65-71.99,00-99.99,00-99.99,00-99.99
50.11,50.1,50,42-54.99,00-99.99,00-99.99,00-99.99
27.1,27,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
41.9,41,40-41.99,00-99.99,00-99.99,00-99.99,00-99.99
81.29,81.2,81,76-84.99,00-99.99,00-99.99,00-99.99
39.26,39.2,39,35-39.99,00-99.99,00-99.99,00-99.99
05.25,05.2,05,01-05.99,00-99.99,00-99.99,00-99.99
76.64,76.6,76,76-84.99,00-99.99,00-99.99,00-99.99
39.83,39.8,39,35-39.99,00-99.99,00-99.99,00-99.99
93.99,93.9,93,87-99.99,00-99.99,00-99.99,00-99.99
70.24,70.2,70,65-71.99,00-99.99,00-99.99,00-99.99
35.41,35.4,35,35-39.99,00-99.99,00-99.99,00-99.99
83.87,83.8,83,76-84.99,00-99.99,00-99.99,00-99.99
00-00.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
15.0,15,08-16.99,00-99.99,00-99.99,00-99.99,00-99.99
62.5,62,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
38.68,38.6,38,35-39.99,00-99.99,00-99.99,00-99.99
38.55,38.5,38,35-39.99,00-99.99,00-99.99,00-99.99
57.85,57.8,57,55-59.99,00-99.99,00-99.99,00-99.99
88.37,88.3,88,87-99.99,00-99.99,00-99.99,00-99.99
87.41,87.4,87,87-99.99,00-99.99,00-99.99,00-99.99
00.25,00.2,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
34.26,34.2,34,30-34.99,00-99.99,00-99.99,00-99.99
68.11,68.1,68,65-71.99,00-99.99,00-99.99,00-99.99
51.51,51.5,51,42-54.99,00-99.99,00-99.99,00-99.99
59.9,59,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
28.5,28,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
97.62,97.6,97,87-99.99,00-99.99,00-99.99,00-99.99
82.91,82.9,82,76-84.99,00-99.99,00-99.99,00-99.99
92.15,92.1,92,87-99.99,00-99.99,00-99.99,00-99.99
62,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
88.24,88.2,88,87-99.99,00-99.99,00-99.99,00-99.99
22.1,22,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
34.2,34,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
14.00,14.0,14,08-16.99,00-99.99,00-99.99,00-99.99
27.63,27.6,27,21-29.99,00-99.99,00-99.99,00-99.99
46.93,46.9,46,42-54.99,00-99.99,00-99.99,00-99.99
12.92,12.9,12,08-16.99,00-99.99,00-99.99,00-99.99
92.02,92.0,92,87-99.99,00-99.99,00-99.99,00-99.99
90.04,90.0,90,87-99.99,00-99.99,00-99.99,00-99.99
35.0,35,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
07.99,07.9,07,06-07.99,00-99.99,00-99.99,00-99.99
68.71,68.7,68,65-71.99,00-99.99,00-99.99,00-99.99
79.63,79.6,79,76-84.99,00-99.99,00-99.99,00-99.99
46.80,46.8,46,42-54.99,00-99.99,00-99.99,00-99.99
75.34,75.3,75,72-75.99,00-99.99,00-99.99,00-99.99
77.32,77.3,77,76-84.99,00-99.99,00-99.99,00-99.99
53.43,53.4,53,42-54.99,00-99.99,00-99.99,00-99.99
75.37,75.3,75,72-75.99,00-99.99,00-99.99,00-99.99
88.84,88.8,88,87-99.99,00-99.99,00-99.99,00-99.99
22.63,22.6,22,21-29.99,00-99.99,00-99.99,00-99.99
34.73,34.7,34,30-34.99,00-99.99,00-99.99,00-99.99
00.72,00.7,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
99.10,99.1,99,87-99.99,00-99.99,00-99.99,00-99.99
97.12,97.1,97,87-99.99,00-99.99,00-99.99,00-99.99
17.45,17.4,17,17-17.99,00-99.99,00-99.99,00-99.99
54.9,54,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
35.6,35,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
79.66,79.6,79,76-84.99,00-99.99,00-99.99,00-99.99
95.47,95.4,95,87-99.99,00-99.99,00-99.99,00-99.99
79.87,79.8,79,76-84.99,00-99.99,00-99.99,00-99.99
77.89,77.8,77,76-84.99,00-99.99,00-99.99,00-99.99
55.98,55.9,55,55-59.99,00-99.99,00-99.99,00-99.99
88.15,88.1,88,87-99.99,00-99.99,00-99.99,00-99.99
00.1,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
77.8,77,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
81.51,81.5,81,76-84.99,00-99.99,00-99.99,00-99.99
58.5,58,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
93.77,93.7,93,87-99.99,00-99.99,00-99.99,00-99.99
93.61,93.6,93,87-99.99,00-99.99,00-99.99,00-99.99
20.2,20,18-20.99,00-99.99,00-99.99,00-99.99,00-99.99
99.07,99.0,99,87-99.99,00-99.99,00-99.99,00-99.99
32.3,32,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
92,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
81.54,81.5,81,76-84.99,00-99.99,00-99.99,00-99.99
72.29,72.2,72,72-75.99,00-99.99,00-99.99,00-99.99
52.1,52,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
78.91,78.9,78,76-84.99,00-99.99,00-99.99,00-99.99
03.52,03.5,03,01-05.99,00-99.99,00-99.99,00-99.99
34.04,34.0,34,30-34.99,00-99.99,00-99.99,00-99.99
00.03,00.0,00,00-00.99,00-99.99,00-99.99,00-99.99
18.1,18,18-20.99,00-99.99,00-99.99,00-99.99,00-99.99
53.21,53.2,53,42-54.99,00-99.99,00-99.99,00-99.99
65.6,65,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
94.42,94.4,94,87-99.99,00-99.99,00-99.99,00-99.99
37.4,37,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
08.92,08.9,08,08-16.99,00-99.99,00-99.99,00-99.99
32.9,32,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
77.76,77.7,77,76-84.99,00-99.99,00-99.99,00-99.99
52.19,52.1,52,42-54.99,00-99.99,00-99.99,00-99.99
86.04,86.0,86,85-86.99,00-99.99,00-99.99,00-99.99
88.02,88.0,88,87-99.99,00-99.99,00-99.99,00-99.99
26.41,26.4,26,21-29.99,00-99.99,00-99.99,00-99.99
93.27,93.2,93,87-99.99,00-99.99,00-99.99,00-99.99
17.23,17.2,17,17-17.99,00-99.99,00-99.99,00-99.99
84.99,84.9,84,76-84.99,00-99.99,00-99.99,00-99.99
53.59,53.5,53,42-54.99,00-99.99,00-99.99,00-99.99
73.91,73.9,73,72-75.99,00-99.99,00-99.99,00-99.99
86.64,86.6,86,85-86.99,00-99.99,00-99.99,00-99.99
88.62,88.6,88,87-99.99,00-99.99,00-99.99,00-99.99
95.25,95.2,95,87-99.99,00-99.99,00-99.99,00-99.99
49.43,49.4,49,42-54.99,00-99.99,00-99.99,00-99.99
84.9,84,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
21.01,21.0,21,21-29.99,00-99.99,00-99.99,00-99.99
99.54,99.5,99,87-99.99,00-99.99,00-99.99,00-99.99
37.33,37.3,37,35-39.99,00-99.99,00-99.99,00-99.99
59.11,59.1,59,55-59.99,00-99.99,00-99.99,00-99.99
37.36,37.3,37,35-39.99,00-99.99,00-99.99,00-99.99
37.93,37.9,37,35-39.99,00-99.99,00-99.99,00-99.99
00.50,00.5,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
53,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
53.81,53.8,53,42-54.99,00-99.99,00-99.99,00-99.99
13.1,13,08-16.99,00-99.99,00-99.99,00-99.99,00-99.99
25.2,25,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
82.22,82.2,82,76-84.99,00-99.99,00-99.99,00-99.99
60.6,60,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
58.31,58.3,58,55-59.99,00-99.99,00-99.99,00-99.99
86.51,86.5,86,85-86.99,00-99.99,00-99.99,00-99.99
93.74,93.7,93,87-99.99,00-99.99,00-99.99,00-99.99
17.70,17.7,17,17-17.99,00-99.99,00-99.99,00-99.99
81.07,81.0,81,76-84.99,00-99.99,00-99.99,00-99.99
45.0,45,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
16.52,16.5,16,08-16.99,00-99.99,00-99.99,00-99.99
40.5,40,40-41.99,00-99.99,00-99.99,00-99.99,00-99.99
03.95,03.9,03,01-05.99,00-99.99,00-99.99,00-99.99
44.43,44.4,44,42-54.99,00-99.99,00-99.99,00-99.99
78.44,78.4,78,76-84.99,00-99.99,00-99.99,00-99.99
94.54,94.5,94,87-99.99,00-99.99,00-99.99,00-99.99
37.80,37.8,37,35-39.99,00-99.99,00-99.99,00-99.99
72.79,72.7,72,72-75.99,00-99.99,00-99.99,00-99.99
66.21,66.2,66,65-71.99,00-99.99,00-99.99,00-99.99
65.41,65.4,65,65-71.99,00-99.99,00-99.99,00-99.99
34.01,34.0,34,30-34.99,00-99.99,00-99.99,00-99.99
46.11,46.1,46,42-54.99,00-99.99,00-99.99,00-99.99
77.29,77.2,77,76-84.99,00-99.99,00-99.99,00-99.99
60.91,60.9,60,60-64.99,00-99.99,00-99.99,00-99.99
56.39,56.3,56,55-59.99,00-99.99,00-99.99,00-99.99
02.12,02.1,02,01-05.99,00-99.99,00-99.99,00-99.99
84.59,84.5,84,76-84.99,00-99.99,00-99.99,00-99.99
99.42,99.4,99,87-99.99,00-99.99,00-99.99,00-99.99
50.93,50.9,50,42-54.99,00-99.99,00-99.99,00-99.99
56.3,56,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
37.0,37,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
94.02,94.0,94,87-99.99,00-99.99,00-99.99,00-99.99
57.19,57.1,57,55-59.99,00-99.99,00-99.99,00-99.99
98.27,98.2,98,87-99.99,00-99.99,00-99.99,00-99.99
11.99,11.9,11,08-16.99,00-99.99,00-99.99,00-99.99
72.71,72.7,72,72-75.99,00-99.99,00-99.99,00-99.99
89.09,89.0,89,87-99.99,00-99.99,00-99.99,00-99.99
56.9,56,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
83.63,83.6,83,76-84.99,00-99.99,00-99.99,00-99.99
45.31,45.3,45,42-54.99,00-99.99,00-99.99,00-99.99
80.14,80.1,80,76-84.99,00-99.99,00-99.99,00-99.99
57.7,57,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
73.51,73.5,73,72-75.99,00-99.99,00-99.99,00-99.99
80.74,80.7,80,76-84.99,00-99.99,00-99.99,00-99.99
63.4,63,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
32.0,32,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
44.1,44,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
89.6,89,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
34.92,34.9,34,30-34.99,00-99.99,00-99.99,00-99.99
37.53,37.5,37,35-39.99,00-99.99,00-99.99,00-99.99
13.64,13.6,13,08-16.99,00-99.99,00-99.99,00-99.99
78.17,78.1,78,76-84.99,00-99.99,00-99.99,00-99.99
78.01,78.0,78,76-84.99,00-99.99,00-99.99,00-99.99
99.45,99.4,99,87-99.99,00-99.99,00-99.99,00-99.99
56.83,56.8,56,55-59.99,00-99.99,00-99.99,00-99.99
91.66,91.6,91,87-99.99,00-99.99,00-99.99,00-99.99
78.61,78.6,78,76-84.99,00-99.99,00-99.99,00-99.99
85.24,85.2,85,85-86.99,00-99.99,00-99.99,00-99.99
17.3,17,17-17.99,00-99.99,00-99.99,00-99.99,00-99.99
29.4,29,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
77,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
97.34,97.3,97,87-99.99,00-99.99,00-99.99,00-99.99
09.20,09.2,09,08-16.99,00-99.99,00-99.99,00-99.99
44.03,44.0,44,42-54.99,00-99.99,00-99.99,00-99.99
07.22,07.2,07,06-07.99,00-99.99,00-99.99,00-99.99
89.69,89.6,89,87-99.99,00-99.99,00-99.99,00-99.99
76.96,76.9,76,76-84.99,00-99.99,00-99.99,00-99.99
89.56,89.5,89,87-99.99,00-99.99,00-99.99,00-99.99
84.09,84.0,84,76-84.99,00-99.99,00-99.99,00-99.99
76.9,76,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
29.33,29.3,29,21-29.99,00-99.99,00-99.99,00-99.99
96.19,96.1,96,87-99.99,00-99.99,00-99.99,00-99.99
97.59,97.5,97,87-99.99,00-99.99,00-99.99,00-99.99
38.87,38.8,38,35-39.99,00-99.99,00-99.99,00-99.99
96.7,96,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
65.01,65.0,65,65-71.99,00-99.99,00-99.99,00-99.99
63.93,63.9,63,60-64.99,00-99.99,00-99.99,00-99.99
42.65,42.6,42,42-54.99,00-99.99,00-99.99,00-99.99
78.64,78.6,78,76-84.99,00-99.99,00-99.99,00-99.99
44.63,44.6,44,42-54.99,00-99.99,00-99.99,00-99.99
49.2,49,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
85.71,85.7,85,85-86.99,00-99.99,00-99.99,00-99.99
04.89,04.8,04,01-05.99,00-99.99,00-99.99,00-99.99
65.61,65.6,65,65-71.99,00-99.99,00-99.99,00-99.99
24.4,24,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
14.32,14.3,14,08-16.99,00-99.99,00-99.99,00-99.99
97.81,97.8,97,87-99.99,00-99.99,00-99.99,00-99.99
42.68,42.6,42,42-54.99,00-99.99,00-99.99,00-99.99
38.21,38.2,38,35-39.99,00-99.99,00-99.99,00-99.99
97,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
07.72,07.7,07,06-07.99,00-99.99,00-99.99,00-99.99
71.09,71.0,71,65-71.99,00-99.99,00-99.99,00-99.99
36.10,36.1,36,35-39.99,00-99.99,00-99.99,00-99.99
85.74,85.7,85,85-86.99,00-99.99,00-99.99,00-99.99
80.27,80.2,80,76-84.99,00-99.99,00-99.99,00-99.99
57.1,57,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
71.9,71,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
84.56,84.5,84,76-84.99,00-99.99,00-99.99,00-99.99
08.52,08.5,08,08-16.99,00-99.99,00-99.99,00-99.99
91.19,91.1,91,87-99.99,00-99.99,00-99.99,00-99.99
51.8,51,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
12.42,12.4,12,08-16.99,00-99.99,00-99.99,00-99.99
46.43,46.4,46,42-54.99,00-99.99,00-99.99,00-99.99
48.41,48.4,48,42-54.99,00-99.99,00-99.99,00-99.99
50.21,50.2,50,42-54.99,00-99.99,00-99.99,00-99.99
75.5,75,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
41.93,41.9,41,40-41.99,00-99.99,00-99.99,00-99.99
27.2,27,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
02.99,02.9,02,01-05.99,00-99.99,00-99.99,00-99.99
59.93,59.9,59,55-59.99,00-99.99,00-99.99,00-99.99
38.65,38.6,38,35-39.99,00-99.99,00-99.99,00-99.99
45.28,45.2,45,42-54.99,00-99.99,00-99.99,00-99.99
51.04,51.0,51,42-54.99,00-99.99,00-99.99,00-99.99
96.54,96.5,96,87-99.99,00-99.99,00-99.99,00-99.99
93.93,93.9,93,87-99.99,00-99.99,00-99.99,00-99.99
63.71,63.7,63,60-64.99,00-99.99,00-99.99,00-99.99
92.12,92.1,92,87-99.99,00-99.99,00-99.99,00-99.99
35.1,35,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
54.4,54,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
80.90,80.9,80,76-84.99,00-99.99,00-99.99,00-99.99
00.35,00.3,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
68.21,68.2,68,65-71.99,00-99.99,00-99.99,00-99.99
34.20,34.2,34,30-34.99,00-99.99,00-99.99,00-99.99
93.96,93.9,93,87-99.99,00-99.99,00-99.99,00-99.99
96.57,96.5,96,87-99.99,00-99.99,00-99.99,00-99.99
68.24,68.2,68,65-71.99,00-99.99,00-99.99,00-99.99
34.23,34.2,34,30-34.99,00-99.99,00-99.99,00-99.99
00.22,00.2,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
88.34,88.3,88,87-99.99,00-99.99,00-99.99,00-99.99
22.2,22,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
34.3,34,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
81.8,81,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
45.75,45.7,45,42-54.99,00-99.99,00-99.99,00-99.99
11.74,11.7,11,08-16.99,00-99.99,00-99.99,00-99.99
22.00,22.0,22,21-29.99,00-99.99,00-99.99,00-99.99
88.94,88.9,88,87-99.99,00-99.99,00-99.99,00-99.99
79.76,79.7,79,76-84.99,00-99.99,00-99.99,00-99.99
99.86,99.8,99,87-99.99,00-99.99,00-99.99,00-99.99
35.7,35,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
67.6,67,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
90.61,90.6,90,87-99.99,00-99.99,00-99.99,00-99.99
42.2,42,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
17.42,17.4,17,17-17.99,00-99.99,00-99.99,00-99.99
41.4,41,40-41.99,00-99.99,00-99.99,00-99.99,00-99.99
10.0,10,08-16.99,00-99.99,00-99.99,00-99.99,00-99.99
87.79,87.7,87,87-99.99,00-99.99,00-99.99,00-99.99
00.82,00.8,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
99.20,99.2,99,87-99.99,00-99.99,00-99.99,00-99.99
75.31,75.3,75,72-75.99,00-99.99,00-99.99,00-99.99
43.11,43.1,43,42-54.99,00-99.99,00-99.99,00-99.99
87.7,87,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
75.91,75.9,75,72-75.99,00-99.99,00-99.99,00-99.99
22.60,22.6,22,21-29.99,00-99.99,00-99.99,00-99.99
56.61,56.6,56,55-59.99,00-99.99,00-99.99,00-99.99
38.18,38.1,38,35-39.99,00-99.99,00-99.99,00-99.99
54.96,54.9,54,42-54.99,00-99.99,00-99.99,00-99.99
52.98,52.9,52,42-54.99,00-99.99,00-99.99,00-99.99
86.83,86.8,86,85-86.99,00-99.99,00-99.99,00-99.99
88.81,88.8,88,87-99.99,00-99.99,00-99.99,00-99.99
98.05,98.0,98,87-99.99,00-99.99,00-99.99,00-99.99
95.44,95.4,95,87-99.99,00-99.99,00-99.99,00-99.99
41.33,41.3,41,40-41.99,00-99.99,00-99.99,00-99.99
07.00,07.0,07,06-07.99,00-99.99,00-99.99,00-99.99
76.74,76.7,76,76-84.99,00-99.99,00-99.99,00-99.99
86.86,86.8,86,85-86.99,00-99.99,00-99.99,00-99.99
52.85,52.8,52,42-54.99,00-99.99,00-99.99,00-99.99
28.0,28,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
82.41,82.4,82,76-84.99,00-99.99,00-99.99,00-99.99
51.01,51.0,51,42-54.99,00-99.99,00-99.99,00-99.99
59.4,59,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
87.66,87.6,87,87-99.99,00-99.99,00-99.99,00-99.99
42.8,42,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
90.64,90.6,90,87-99.99,00-99.99,00-99.99,00-99.99
81.39,81.3,81,76-84.99,00-99.99,00-99.99,00-99.99
06.91,06.9,06,06-07.99,00-99.99,00-99.99,00-99.99
45.6,45,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
17.33,17.3,17,17-17.99,00-99.99,00-99.99,00-99.99
65.79,65.7,65,65-71.99,00-99.99,00-99.99,00-99.99
99.64,99.6,99,87-99.99,00-99.99,00-99.99,00-99.99
84.93,84.9,84,76-84.99,00-99.99,00-99.99,00-99.99
18.2,18,18-20.99,00-99.99,00-99.99,00-99.99,00-99.99
65.7,65,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
40.0,40,40-41.99,00-99.99,00-99.99,00-99.99,00-99.99
11.52,11.5,11,08-16.99,00-99.99,00-99.99,00-99.99
95.35,95.3,95,87-99.99,00-99.99,00-99.99,00-99.99
86.61,86.6,86,85-86.99,00-99.99,00-99.99,00-99.99
32.50,32.5,32,30-34.99,00-99.99,00-99.99,00-99.99
06.0,06,06-07.99,00-99.99,00-99.99,00-99.99,00-99.99
82.32,82.3,82,76-84.99,00-99.99,00-99.99,00-99.99
25.3,25,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
85,85-86.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
06.94,06.9,06,06-07.99,00-99.99,00-99.99,00-99.99
93.24,93.2,93,87-99.99,00-99.99,00-99.99,00-99.99
95.22,95.2,95,87-99.99,00-99.99,00-99.99,00-99.99
58.41,58.4,58,55-59.99,00-99.99,00-99.99,00-99.99
94.64,94.6,94,87-99.99,00-99.99,00-99.99,00-99.99
