Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
1750,E9310,503609,0.003474918041575905,5.662184385401528,42.88683807410801,1.0,0.01,42.89683807410801
1680,E9301,503609,0.0033359213199128687,5.703006379921784,55.77805708044558,5.0,0.01,55.828057080445575
1669,E9317,503609,0.003314078977937249,5.709575528657253,42.88683807410801,2.0,0.01,42.906838074108016
1530,E9429,503609,0.0030380712020635055,5.7965324379326075,43.28549276319931,3.0,0.01,43.31549276319931
1523,E9393,503609,0.003024171529897202,5.801118099423927,56.35368352599613,2.0,0.01,56.373683525996135
1503,E9384,503609,0.0029844581808506202,5.814337062566114,59.01120717698303,2.0,0.01,59.03120717698303
1500,E8708,503609,0.002978501178493633,5.816335065228787,49.32839307743394,2.0,0.01,49.34839307743394
1389,E8785,503609,0.0027580920912851042,5.893216109564745,42.85769871293356,8.0,0.01,42.93769871293356
1367,E887,503609,0.002714407407333864,5.909181615595139,14.062003325493652,1.0,0.01,14.072003325493652
1303,E8842,503609,0.0025873246903848025,5.957130875194244,51.70709619801536,2.0,0.01,51.72709619801536
1286,E9503,503609,0.002553568343695208,5.970263547521523,66.48260945708984,1.0,0.01,66.49260945708984
1145,E9504,503609,0.0022735892329168064,6.086395536330748,66.48260945708984,2.0,0.01,66.50260945708983
1127,E9390,503609,0.002237847218774883,6.102240938279312,56.35368352599613,3.0,0.01,56.38368352599613
1102,E9500,503609,0.0021882055324666558,6.1246734626062285,66.48260945708984,3.0,0.01,66.51260945708984
1069,E9413,503609,0.0021226785065397956,6.155076541294044,40.09499866246445,1.0,0.01,40.104998662464446
1031,E8881,503609,0.0020472231433512904,6.1912709683021285,25.50715843151679,2.0,0.01,25.52715843151679
979,E8794,503609,0.0019439684358301778,6.243023809788578,47.372462899602624,6.0,0.01,47.432462899602626
891,E9348,503609,0.001769229700025218,6.337211024848279,56.07985812026433,2.0,0.01,56.09985812026434
890,E9424,503609,0.001767244032572889,6.338333989592903,43.28549276319931,4.0,0.01,43.32549276319931
881,E8888,503609,0.001749373025501927,6.348497826382909,25.50715843151679,3.0,0.01,25.53715843151679
869,E8543,503609,0.001725545016073978,6.3622123270536965,35.25251852018323,1.0,0.01,35.26251852018323
865,E8120,503609,0.0017176023462646616,6.366825945387209,22.68025224878947,1.0,0.01,22.69025224878947
851,E911,503609,0.0016898030019320545,6.383143323745714,15.095345462096653,3.0,0.01,15.125345462096652
847,E9299,503609,0.001681860332122738,6.387854757667034,60.816016589003105,4.0,0.01,60.856016589003104
815,E969,503609,0.0016183189736482073,6.426367339078226,15.251857698193145,1.0,0.01,15.261857698193145
814,E8705,503609,0.001616333306195878,6.427595086316548,49.32839307743394,3.0,0.01,49.35839307743394
813,E9411,503609,0.001614347638743549,6.428824342771278,40.09499866246445,2.0,0.01,40.11499866246445
808,E8799,503609,0.0016044193014819036,6.434993393797993,47.372462899602624,7.0,0.01,47.442462899602624
796,E9421,503609,0.0015805912920539545,6.449956266474706,43.28549276319931,5.0,0.01,43.335492763199305
790,E8768,503609,0.00156867728733998,6.457522506858021,23.84316535616257,1.0,0.01,23.85316535616257
770,E8793,503609,0.0015289639382933982,6.483164937471359,47.372462899602624,8.0,0.01,47.45246289960262
763,E9392,503609,0.0015150642661270945,6.492297421034632,56.35368352599613,4.0,0.01,56.39368352599613
758,E9306,503609,0.0015051359288654493,6.498872066676717,55.77805708044558,6.0,0.01,55.83805708044558
750,E9412,503609,0.0014892505892468164,6.509482245788733,40.09499866246445,3.0,0.01,40.12499866246445
744,E9679,503609,0.001477336584532842,6.517514417485996,24.51406634911352,1.0,0.01,24.52406634911352
744,E9601,503609,0.001477336584532842,6.517514417485996,14.213347866250846,1.0,0.01,14.223347866250846
731,E8502,503609,0.0014515229076525638,6.53514199256931,47.05788815729637,1.0,0.01,47.067888157296366
722,E9800,503609,0.001433651900581602,6.547530313426262,31.155801807126934,1.0,0.01,31.165801807126936
683,E8230,503609,0.0013562108699407675,6.603060592748299,26.47529217802383,1.0,0.01,26.485292178023833
682,E9319,503609,0.0013542252024884385,6.604525794475626,42.88683807410801,3.0,0.01,42.916838074108014
682,E8843,503609,0.0013542252024884385,6.604525794475626,51.70709619801536,3.0,0.01,51.73709619801536
644,E9447,503609,0.001278769839299933,6.661856726214735,37.158465063717216,2.0,0.01,37.17846506371722
635,E9347,503609,0.0012608988322289714,6.675930453426397,56.07985812026433,3.0,0.01,56.109858120264335
605,E9398,503609,0.0012013288086590987,6.724326994288247,56.35368352599613,5.0,0.01,56.40368352599613
602,E8849,503609,0.0011953718063021114,6.729298007010267,51.70709619801536,4.0,0.01,51.747096198015356
582,E8846,503609,0.0011556584572555296,6.7630850045876505,51.70709619801536,5.0,0.01,51.757096198015354
556,E9354,503609,0.0011040311034949733,6.808787158068506,52.76990189622528,4.0,0.01,52.80990189622528
516,E9307,503609,0.0010246044054018097,6.883448686837526,55.77805708044558,7.0,0.01,55.84805708044558
508,E9451,503609,0.001008719065783177,6.899074004740607,42.98462302714421,1.0,0.01,42.99462302714421
508,E9430,503609,0.001008719065783177,6.899074004740607,25.736409115734137,1.0,0.01,25.74640911573414
491,E9344,503609,0.0009749627190935825,6.9331113245245675,56.07985812026433,4.0,0.01,56.11985812026433
469,E9346,503609,0.0009312780351423426,6.978952683872809,56.07985812026433,5.0,0.01,56.12985812026433
455,E8582,503609,0.0009034786908097354,7.0092580333681385,53.02396104849021,1.0,0.01,53.033961048490205
453,E9422,503609,0.0008995073559050771,7.013663326836054,43.28549276319931,6.0,0.01,43.34549276319931
443,E9330,503609,0.0008796506813817862,7.035985682273953,17.125726146737478,2.0,0.01,17.145726146737477
439,E9457,503609,0.0008717080115724699,7.045056039243917,42.98462302714421,2.0,0.01,43.00462302714421
435,E8703,503609,0.0008637653417631535,7.0542094212304045,49.32839307743394,4.0,0.01,49.368393077433936
435,E0008,503609,0.0008637653417631535,7.0542094212304045,16.02488179018982,1.0,0.01,16.03488179018982
414,E9205,503609,0.0008220663252642427,7.103689478493774,33.38586171121139,1.0,0.01,33.39586171121139
411,E9351,503609,0.0008161093229072554,7.110962237822854,52.76990189622528,5.0,0.01,52.819901896225275
411,E9334,503609,0.0008161093229072554,7.110962237822854,17.125726146737478,3.0,0.01,17.15572614673748
404,E9179,503609,0.0008022096507409518,7.128140574357938,40.507844295315095,1.0,0.01,40.51784429531509
372,E8504,503609,0.000738668292266421,7.210661598045942,47.05788815729637,2.0,0.01,47.07788815729637
348,E0062,503609,0.0006910122734105228,7.277352972544614,17.841959067402165,1.0,0.01,17.851959067402166
340,E8508,503609,0.0006751269337918901,7.300609834708881,47.05788815729637,3.0,0.01,47.08788815729637
338,E9208,503609,0.000671155598887232,7.30650955683607,33.38586171121139,2.0,0.01,33.405861711211394
